		W) 2-i
		X) 2-5i
		Y) 8-i
		Z) 8-5iĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: Multiply the following complex numbers, giving the product in a+bi form: (2 + 3i) and (4 + 5i)Ă4: Bonus Answer: -7 + 22i ă0: PHYSICSĂ1: Toss Up | Short Answer: In a food fight, a 0.1 kg apple is given a velocity of 10 m/s. Before reaching its target, the apple is traveling at 5 m/s. What is the impulse exerted on the apple by air resistance?Ă2: Toss Up Answer: 0.5 kgm/să3: Bonus | Short Answer: A 0.1 kg pinball is fired horizontally by a spring with a force constant of 40 N/m. If the spring is depressed 10 cm and the ball collides with a 0.3 kg ball elastically, what is the post collision velocity of the 0.3 kg ball?Ă4: Bonus Answer: 1 m/să0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is the most electronegative element?
		W) Carbon
		X) Vanadium
		Y) Selenium
		Z) FluorineĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: What is the name given to the hybrid orbital created with a steric number of 3?Ă4: Bonus Answer: 2sp^2ă0: PHYSICSĂ1: Toss Up | Short Answer: A ball with mass 0.2 kg is thrown at a wall with velocity 20 m/s and rebounds with a velocity of 15 m/s. What is the impulse of the net force imposed on the ball?Ă2: Toss Up Answer: 7 kgm/să3: Bonus | Short Answer: In a jousting game, a student of 60 kg with velocity 5 m/s is rolled towards a student of 30 kg at rest. When they collide, their poles conserve all of their kinetic energy as potential energy and redistribute it. What is the final velocity of the 30 kg student to the tenth place?Ă4: Bonus Answer: 6.6 m/să0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	The modified form of the Ideal Gas Law includes which of the following?
		W) Higher pressure, Higher Volume
		X) Higher pressure, Lower volume
		Y) Lower Pressure, Higher volume
		Z) Lower pressure, Lower volumeĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: Rank the following gases in order from least ideal to most ideal: He, N2, HCl, SF6Ă4: Bonus Answer: He, N2, SF6, HCl (accept 1,2,4,3) ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	In a hockey game, a 0.1 kg puck is slide on the ice at 40 m/s horizontally towards a goalie. If the goalie slides the puck back in the direction in which it came with a speed of 30 m/s, what is the impulse experienced by the puck?
		W) 1 kgm/s
		X) 7 kgm/s
		Y) 3 kgm/s
		Z) 120 kgm/sĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	A block sliding on a frictionless surface at 10 m/s hits a spring which returns the block at the same speed. If the block's mass is 5 kg, what is the impulse the block experiences?
		W) 0.5 kgm/s
		X) 50 kgm/s
		Y) 2 kgm/s
		Z) 100 kgm/sĂ4: Bonus Answer: Ză0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is a strong nucleophile?
		W) ethanol
		X) butanol
		Y) Bromide
		Z) t-butoxideĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	What causes Coordination compounds to be different colors
		W) ∆E
		X) s orbital overlap
		Y) VESPR
		Z) p orbital overlapĂ4: Bonus Answer: Wă0: BIOLOGYĂ1: Toss Up | Short Answer: What causes acid rain?Ă2: Toss Up Answer: Factories produce sulfer and nitrogen as wastes, and it gets into the air and mixes with rain.ă3: Bonus | Short Answer: Which organism takes in the most CO2 (collectively)?Ă4: Bonus Answer: Photoplankton.ă0: CHEMISTRYĂ1: Toss Up | Short Answer: In organisms, the bonds in polypeptide chains are formed between which two ends of the amino acid?Ă2: Toss Up Answer: Carboxyl, amino  OR the side with the NH2 group, the side with the COOH groupă3: Bonus | Short Answer: Fatty acids have three carbon chains attached to what type of molecule?Ă4: Bonus Answer: glycerolă0: BIOLOGYĂ1: Toss Up | Short Answer: What hormone is released from the thyroid?Ă2: Toss Up Answer: Thyroxin.ă3: Bonus | Short Answer: What is the compacted glucose in mammals called?Ă4: Bonus Answer: Glycogen.ă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Who discovered electronegativity?
		W) Linus Pauling
		X) Ernest Rutherford
		Y) Harold Urey
		Z) Carl BoschĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: List 2 gases used in the Miller-Urey experimentĂ4: Bonus Answer: Hydrogen, Water, Ammonia, Methaneă0: BIOLOGYĂ1: Toss Up | Short Answer: Name three structures in cells that have double membranes.Ă2: Toss Up Answer: Chloroplasts, mitochondria, and the nucleus.ă3: Bonus | Short Answer: What do we call bacteria with double membranes?Ă4: Bonus Answer: Gram-negative bacteria.ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Photorespiration occurs the most under which conditions?
		W) High Levels of Carbon Dioxide, Low levels of Oxygen
		X) in CAM plants
		Y) low levels of carbon dioxide, high levels of oxygen
		Z) in C4 plantsĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: How many carbons does ribulose bisphosphate have?Ă4: Bonus Answer: 5ă0: BIOLOGYĂ1: Toss Up | Short Answer: In the 1920's, the Russian scientist Ivan Pavlov performed a famous set of experiments on dogs. What was the experiment?Ă2: Toss Up Answer: Conditioning the dogs to salivate when a bell was rung.ă3: Bonus | Short Answer: What hormone maintains the thick lining of the uterus?Ă4: Bonus Answer: Progestroneă0: BIOLOGYĂ1: Toss Up | Short Answer: What do CFC's do to the environment?Ă2: Toss Up Answer: They destroy the ozone layer.ă3: Bonus | Short Answer: Name three structures that are in plant cells but not animal cells.Ă4: Bonus Answer: Chloroplasts, cell wall, and central vacuole.ă0: BIOLOGYĂ1: Toss Up | Short Answer: Name three structures that are in animal cells but not plant cells.Ă2: Toss Up Answer: Centrioles, Flagellaă3: Bonus | Short Answer: What do invasive species do to the ecosystem they disrupt?Ă4: Bonus Answer: They don't have natural predators, so they crowd out the native species, effectively killing them off.ă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Which of the following minerals has the highest number on the Mohs hardness scale?
		W) Apatite
		X) Fluorite 
		Y) Quartz
		Z) OrthoclaseĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: What are the three most abundant elements in Earth’s crust?Ă4: Bonus Answer: Oxygen, Silicon, Aluminumă0: CHEMISTRYĂ1: Toss Up | Short Answer: Each element has its own electron configuration. What is the electron configuration of chromium (Cr).  Ă2: Toss Up Answer: [Ar] 3d^5 4s^1 (Also accept 1s^2 2s^2 2p^6 3s^2 3p^6 3d^5 4s^1)Ă3: Bonus | Multiple Choice: 	There are various numbers of pi and sigma bonds in certain compounds. Which of the choices below best describes the number of pi and sigma bonds ethyne (acetylene) has?
		W) 2 pi bonds and 1 sigma bonds
		X) 3 pi bonds and 2 sigma bonds
		Y) 2 pi bonds and 3 sigma bonds
		Z) 4 pi bondsĂ4: Bonus Answer: Yă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What is the name of Uranus’ smallest moon, which is best known for the idea that it was shattered in a collision billions of years ago and reformed?Ă2: Toss Up Answer: Mirandaă3: Bonus | Short Answer: Which two moons in the solar system are bigger than the smallest planet?Ă4: Bonus Answer: Ganymede and Titană0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What enzyme in the digestive system first breaks down starches?
		W) protease
		X) secretin
		Y) cholecystokinin
		Z) amylaseĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: What cavity is used cnidarians in digestion?Ă4: Bonus Answer: gastrovascular cavityă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What are two general types of soils that have developed in the United States?Ă2: Toss Up Answer: pedocals and pedalfersă3: Bonus | Short Answer: What are the two most prominent elements dissolved in seawater?Ă4: Bonus Answer: Chlorine and Sodiumă0: CHEMISTRYĂ1: Toss Up | Short Answer: What colour does Xenon release when energised?Ă2: Toss Up Answer: White light (all colours)ă3: Bonus | Short Answer: What is the difference between electronegativity and electron affinity?Ă4: Bonus Answer: Electron affinity: the amount of energy in kJ/mol needed to add an electron to an element
Electronegativity: how much an atom wants an electron (no unit)ă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	What is the range of f(x)= x^2
		W) All real numbers greater than 0
		X) All real numbers
		Y) All real numbers greater than or equal to 0
		Z) All real numbers except -1Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: 1/3 of a number plus twice half of a number equals 36. What is the number?Ă4: Bonus Answer: 27ă0: PHYSICSĂ1: Toss Up | Short Answer: What are the fundamental forces of the Universe?Ă2: Toss Up Answer: Gravitation, Electromagnetic, Weak, StrongĂ3: Bonus | Multiple Choice: 	The tau particle belongs to which class of particles?
		W) Quarks
		X) Hadrons
		Y) Bosons
		Z) LeptonsĂ4: Bonus Answer: Ză0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	A card is randomly drawn from a 52 card deck , what is the probability that the card is either a spade or a 4? 
		W) 4/13
		X) 7/52
		Y) 17/52
		Z) 2/13Ă2: Toss Up Answer: WĂ3: Bonus | Short Answer: What is the value of (10! / 3!) x 0!Ă4: Bonus Answer: 604,800ă0: PHYSICSĂ1: Toss Up | Short Answer: Which type of transfer orbit from one circular orbit to another is the most energy-efficient?Ă2: Toss Up Answer: Hohmann transfer orbitĂ3: Bonus | Multiple Choice: 	In which orbit are natural objects least common?
		W) A planet's L1 point
		X) A planet's L3 point
		Y) A planet's L5 point
		Z) A planet's L4 pointĂ4: Bonus Answer: Wă0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the volume of a sphere if the radius is 7 inches? (use 22 / 7 for pi) You may either use fractions or decimals rounded to the nearest hundredth as your answer.Ă2: Toss Up Answer: V = 4312 / 3   cubic inches
or V = 1437. 33   cubic inches
(they must include the correct units)ă3: Bonus | Short Answer: Find the surface area of a rectangular prism if the length is 2 inches, the width is 3 inches, and the height is 2 inches.Ă4: Bonus Answer: V = 32 square inches
(they must include the correct units)ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	Water is flowing through a horizontal pipe. As the pipe becomes narrower, what is true about the speed and the pressure of the water?
		W) Both the speed and the pressure increase
		X) Both the speed and the pressure decrease
		Y) The speed increases and the pressure decreases
		Z) The speed decreases and the speed increasesĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: In a heat engine, hot steam at a temperature of 227 degrees Celsius does useful work before being released at a temperature of 127 degrees Celsius. What is the efficiency of the engine?Ă4: Bonus Answer: 20% or 0.2ă0: MATHEMATICSĂ1: Toss Up | Short Answer: On which point does y = 10x + 8 and y = x + 5 intersect? Ă2: Toss Up Answer: ( - 1 / 3 ,  14 / 3 ) ă3: Bonus | Short Answer: How many roots does the cubic equation  y = x^3 - 4x^2 + 4x  have?Ă4: Bonus Answer: It has 2 roots.
(Explanation: It intersects the x-axis twice, once at x = 0 and once at x = 2.)ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following is the largest patch containing lymphocytes?
		W) lymph nodes
		X) spleen
		Y) thymus
		Z) tonsilsĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: What mineral deficiency is associated small sex glands and growth failure?Ă4: Bonus Answer: Zincă0: CHEMISTRYĂ1: Toss Up | Short Answer: What activates pepsinogen to change into pepsin?Ă2: Toss Up Answer: Hydrochloric acidă3: Bonus | Short Answer: What is the pH of gastric juice?Ă4: Bonus Answer: 1.5 to 2.5 (or any number in between)ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What hormone is released by the kidneys in response to oxygen deficiency? 
		W) erythropoietin
		X) Renin
		Y) calcitonin 
		Z) LeptinĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: By what type of system is RBC numbers regulated?Ă4: Bonus Answer: negative-feedback systemă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Certain atoms exhibit paramagnetic or diamagnetic bonding. Of the following below which choice is classified as paramagnetic? 
		W) Zinc (Zn)
		X) Krypton (Kr)
		Y) Helium (He)
		Z) Oxygen (O)Ă2: Toss Up Answer: ZĂ3: Bonus | Short Answer: Melting point is effected by bond strength. Order the following compounds in increasing order of melting point: graphite, methane, lithium, sodium chloride.  Ă4: Bonus Answer: Methane, lithium, sodium chloride, graphite (2, 3 , 4, 1)ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What is the name given to a "free-for-all" competition for resources?
		W) contest competition
		X) scramble competition
		Y) intraspecific competition
		Z) random competitionĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What form of mimicry is described as a "wolf-in-sheep's-clothing" approach?Ă4: Bonus Answer: aggressive mimicryă0: CHEMISTRYĂ1: Toss Up | Short Answer: Which group of elements produce colored ions?Ă2: Toss Up Answer: Transition metalsă3: Bonus | Short Answer: Which scientist won a Nobel prize in Physics in 1918, whose constant is used to determine the amount of energy, given the wavelength of a wave?Ă4: Bonus Answer: Max Planck, Planckă0: PHYSICSĂ1: Toss Up | Short Answer: Given the acceleration due to gravity as 10.0 meters per square second, what is the water pressure in pascals at the bottom of a pool that has a depth of 5 meters?Ă2: Toss Up Answer: 50000 Paă3: Bonus | Short Answer: A pendulum with a radius of 0.1 meters is released from rest at an angle of 30 degrees below the horizontal. Given the acceleration due to gravity as 10.0 meters per square second, what is the maximum speed of the pendulum assuming no energy is lost to friction?Ă4: Bonus Answer: 1 m/să0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	What is the name given to the crosses that occur when maternal and paternal DNA intertwine?
		W) polymerase
		X) chiasmata
		Y) zona pellucida
		Z) cambiumĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What is the name given to the follicle cells surrounding an egg that has left the ovary?Ă4: Bonus Answer: corona radiata ă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	If an object has a mass of 10 kg and a velocity of 1.5*10^8 m/s, what is its kinetic energy in terms of c?
		W) 40(c^2)/3
		X) (c^2)/3
		Y) 10c/3
		Z) 10(c^2)/3Ă2: Toss Up Answer: ZĂ3: Bonus | Short Answer: If an object has a kinetic energy of 6*10^16 joules and a velocity of .5c, what is its mass?Ă4: Bonus Answer: Answer: 2kgă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following is a way in which the cell increases gene expression in the nucleus?
		W) Acetylation of histone tails
		X) DNA methylation
		Y) Locating a gene within heterochromatin
		Z) Dephosphorylating DNAĂ2: Toss Up Answer: WĂ3: Bonus | Multiple Choice: 	Which of the following chemicals or groups of chemicals is not a major determinant of flower color?
		W) Flavonols
		X) Carotenoids
		Y) Cyanidin
		Z) PhytoalexinsĂ4: Bonus Answer: Ză0: BIOLOGYĂ1: Toss Up | Short Answer: Of the following, name the conifers: pine, hemlock, palm, maple, cedarĂ2: Toss Up Answer: pine, hemlock, and cedar or 1, 2, and 5 (in any order) Ă3: Bonus | Multiple Choice: 	What pigment is responsible for the red coloring of cranberries and the purple coloring of eggplant?
		W) lycopene
		X)  anthocyanin
		Y) carotene
		Z) zeaxanthinĂ4: Bonus Answer: Xă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	You have a multicellular organism that reproduces asexually by fission. When you excise a ~10,000 cell portion of its body, both the original organism and the excised portion grow into fully formed, healthy organisms. You take one of the offspring and repeat the procedure for one hundred and twenty-three generations. Each time, the resulting organisms are healthy. What must be true of the nuclei of this species?
		W) The cells contain plasmids
		X) The cells have multiple forms of DNA polymerase.
		Y) The cells have the majority of their genome stored in circular DNA
		Z) The cells contain active telomerase.Ă2: Toss Up Answer: ZĂ3: Bonus | Multiple Choice: 	Which of the following oligonucleotides would have the highest melting point when paired with the proper complementary strand?
		W) 5’-AAAAAAAA-3’
		X) 5’-ATGCATGC-3’
		Y) 5’-CGCGCGCG-3’
		Z) 5’-TTTTGGGG-3’Ă4: Bonus Answer: Yă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	Which of the following are prime factors of the number 5304?
		W) 19
		X) 7
		Y) 5
		Z) 13Ă2: Toss Up Answer: ZĂ3: Bonus | Short Answer: What integer satisfies the equation  y = x^3 - 1  [Read as: x to the third power subtracted by 1] when y = 0 ?Ă4: Bonus Answer: x = 1 
(Explanation: The factors of the equation is y = ( x - 1 ) ( x^2 + x + 1). We want to find an integer solution, so we take the factor x - 1 and set it to zero. By adding one to both sides, we see that x = 1.)ă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Which of the following has the lowest specific heat?
		W) Copper 
		X) Granite
		Y) Marble 
		Z) Dry airĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: Order the following rock particles from the biggest to the smallest: 1. Sand 2. Silt 3. Pebbles 4. ClayĂ4: Bonus Answer: 3, 1, 2, 4ă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which immune cell does HIV directly target?
		W) B Cells
		X) Immunoglobulins
		Y) CD4 Cells
		Z) Killer T CellsĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: Individuals heterozygous for the gene for which genetic disease have increased immunity to malaria?Ă4: Bonus Answer: Sickle Cell Anemiaă0: MATHEMATICSĂ1: Toss Up | Short Answer: Factor the following equation: x^3 + 8 ( x^2 ) + 8x + 64Ă2: Toss Up Answer: ( x + 8 ) ( x + 8 ) ( x^2  + 8 )    or  ( x^2  +  8 ) [( x + 8 )^2]Ă3: Bonus | Multiple Choice: 	Which of the following is a primitive Pythagorean triple?
		W) 9 , 12 , 15
		X) 10 , 24 , 26
		Y) 3 , 4 , 5
		Z) 16 , 30 , 34Ă4: Bonus Answer: Yă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is amphoteric?
		W) hydrogen fluoride 
		X) ammonia 
		Y) water
		Z) magnesium oxideĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: What is the molecular geometry of nitrogen trichloride?Ă4: Bonus Answer: trigonal pyramidal (also accept trigonal pyramid)ă0: BIOLOGYĂ1: Toss Up | Short Answer: In the light dependent reactions of photosynthesis, what molecule supplies the initial electrons?Ă2: Toss Up Answer: H2O OR wateră3: Bonus | Short Answer:  In cellular respiration, the Carbon in carbon dioxide that is released comes from what original molecule?Ă4: Bonus Answer: glucoseă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Which famous astronomer created the “dirty snowball” hypothesis for comets, saying that comets were icy objects containing some dust and rock?
		W) Fred Whipple
		X) Fred Hoyle
		Y) Carl Sagan
		Z) Clyde TombaughĂ2: Toss Up Answer: WĂ3: Bonus | Short Answer: Which comet was dubbed the comet of the 20th century, reaching an absolute magnitude value of -0.8 at perihelion?Ă4: Bonus Answer: Comet Hale-Boppă0: BIOLOGYĂ1: Toss Up | Short Answer: Complete the analogy: RBC is to hematopoietin as platelet is toĂ2: Toss Up Answer: thrombopoietină3: Bonus | Short Answer: Hemocytoblasts can branch into two common progenitor cells. What lineage are erythrocytes part of?Ă4: Bonus Answer: Myeloid lineageă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	Two objects stick together after they collide with each other. What is true about the collision?
		W) The collision is elastic
		X) The collision is completely inelastic
		Y) The total momentum of the system changes
		Z) The total kinetic energy of the system stays the sameĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: An object moving at 10 meters per second relative to a surrounding fluid experiences a drag force of 20 newtons. If the object's speed increases to 20 meters per second, what is the drag force experienced by the object?Ă4: Bonus Answer: 80 newtonsă0: EARTH and SPACEĂ1: Toss Up | Short Answer: What comet was the first one recognized by astronomers to be periodic, with a period of roughly 76 years?Ă2: Toss Up Answer: Halley’s Cometă3: Bonus | Short Answer: Located between the A and B rings of Saturn, what famous region stretches 4800 km and is characterized by a lack of material?Ă4: Bonus Answer: Cassini Divisionă0: PHYSICSĂ1: Toss Up | Short Answer: A plane mirror is in a vertical plane and is rotating about a vertical axis at 100 rpm. A horizontal beam of light is incident on the mirror. The reflected beam will rotate at:Ă2: Toss Up Answer: 200 rpm (ACCEPT 200)ă3: Bonus | Short Answer: The curvature of a concave spherical mirror is 50 cm^-1. How far away from the mirror does an object need to be placed as to not create an image?Ă4: Bonus Answer: 25 cm (ACCEPT 0.25m or equivalent forms)ă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which scientist performed an experiment in which he fired alpha particles at a thin sheet of gold foil?
		W) Niels Bohr
		X) Ernest Rutherford
		Y) J.J. Thomson
		Z) Max PlanckĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	What is the name of the compound FeO?
		W) iron monoxide
		X) iron oxide
		Y) iron (I) oxide
		Z) iron (II) oxideĂ4: Bonus Answer: Ză0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	What do the numbers in the nth row of Pascal's Triangle sum to?
Give your answer in terms of n.
		W) 2n
		X) 2^n
		Y) n^2
		Z) n^3Ă2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	Find the number of ordered pairs (a,b), where a and b are nonnegative integers, such that a+b=10.
		W) 100
		X) 10
		Y) 11
		Z) 12Ă4: Bonus Answer: Yă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is a polar molecule?
		W) SO2
		X) CH4
		Y) SF6
		Z) BF4Ă2: Toss Up Answer: WĂ3: Bonus | Short Answer: Fill in the blanks in the following statement to make it true. Ionic compounds are ____ conductors in their solid state, but _____ conductors when dissolved in water.Ă4: Bonus Answer: poor; goodă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	For which of the following values of x is (x^2+x+4)/(x) an integer?
		W) 1
		X) 4
		Y) 3
		Z) 5Ă2: Toss Up Answer: XĂ3: Bonus | Short Answer: Find the remainder when 343x^3+49x^2+14x+1 is divided by 7x - 1.Ă4: Bonus Answer: 5ă0: CHEMISTRYĂ1: Toss Up | Short Answer: Name the most reactive member of the alkaline earth metals. Ă2: Toss Up Answer: Radiumă3: Bonus | Short Answer: By name or by number, Identify the ion(s) that has/have the smallest ionic radius?
Ca 2+, Sr 2+, Mg 2 +, Na +, F -Ă4: Bonus Answer: Mg 2+ă0: BIOLOGYĂ1: Toss Up | Short Answer: What are the two types of amino acids?Ă2: Toss Up Answer: Polar and non polar R groupsă3: Bonus | Short Answer: What determines the properties of an amino acid?Ă4: Bonus Answer: Its variable R groupă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	Diffraction plays an important role in which of the following phenomena?
		W) The sun appearing as a disk to the naked eye
		X) Light being bent through a glass prism
		Y) Shouting through a megaphone
		Z) A thin soap film displaying colors when light is incident on itĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	A beam of light passes though one polarizing filter and through another filter rotated at 45 degrees compared to the first one. If the original intensity of the light was 100 W, what is the new intensity of the polarized light?
		W) 50
		X) 75
		Y) 100
		Z) 150Ă4: Bonus Answer: Wă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the purpose of SSBs (single strand binding proteins) in DNA replication?Ă2: Toss Up Answer: To prevent hybridisation of original parent strandsă3: Bonus | Short Answer: What is the origin of replication called?Ă4: Bonus Answer: Oriă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	What does Thomas Young's Double Slit Experiment demonstrate about light?
		W) Light behaves like a particle
		X) Light behaves like a wave
		Y) The speed of light in a vacuum is 3.00x10^8 meters per second
		Z) Light is related to electromagnetismĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: In a particular medium, light travels at a speed of 2.0x10^8 meters per second. What is the index of refraction of the medium?Ă4: Bonus Answer: 1.5ă0: CHEMISTRYĂ1: Toss Up | Short Answer: Name the most reactive nonmetal.Ă2: Toss Up Answer: Fluorineă3: Bonus | Short Answer: Name the transition metal whose carbide is known to be one of the hardest, is used in drills, saws, and lightbulbs, and has the highest melting point of all pure metals. Ă4: Bonus Answer: Tungstenă0: PHYSICSĂ1: Toss Up | Multiple Choice: 	How many elements are in between the first two radioactive elements on the Periodic Table?
		W) 15
		X) 16
		Y) 17
		Z) 18Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: What is the name for the line dividing the metals and the nonmetals on the periodic table?Ă4: Bonus Answer: Amphoteric line or semimetal line or metalloid lineă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	How is the lagging strand of DNA synthesised during DNA replication?
		W) Semi-conservatively
		X) Okazaki Fragments
		Y) With topoisomerase
		Z) ContinuouslyĂ2: Toss Up Answer: XĂ3: Bonus | Short Answer: What is the purpose of topoisomerase?Ă4: Bonus Answer: Ensure that DNA isn't wound to tightlyă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the origin of replication of DNA called?Ă2: Toss Up Answer: Oriă3: Bonus | Short Answer: What is the ori of Escherichia Coli called?Ă4: Bonus Answer: OriCă0: BIOLOGYĂ1: Toss Up | Multiple Choice: 	Which of the following are true regarding angiosperm seed development?
		W) Seeds often develop on leaves 
		X) They often exist in cone form
		Y) Seeds are enclosed within the ovary
		Z) Seeds are on the stamen Ă2: Toss Up Answer: YĂ3: Bonus | Short Answer: What enzyme catalyses the removal of electrons?Ă4: Bonus Answer: oxidaseă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the name of the gene sequence that is recognized by VDJ recombinases?Ă2: Toss Up Answer: Recombination signal sequences, RSSă3: Bonus | Short Answer: In V(D)J recombination, which enzyme adds nucleotides to allow for further diversity?Ă4: Bonus Answer: Terminal Deoxynucleotidyl Transferase, TdTă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is the lightest element with no stable isotopes?
		W) Tellurium
		X) Technetium
		Y) Promethium
		Z) RadonĂ2: Toss Up Answer: XĂ3: Bonus | Multiple Choice: 	Which of the following is the strongest intermolecular force?
		W) Hydrogen Bonding
		X) Ionic Bonding
		Y) London Dispersion Force
		Z) Covalent Bonding Ă4: Bonus Answer: Wă0: BIOLOGYĂ1: Toss Up | Short Answer: What is the name of the gene recombination that allows for the diversity of an antibody's heavy chain?Ă2: Toss Up Answer: V(D)J Recombinationă3: Bonus | Short Answer: Which scientist won a Nobel prize in 1987 in Physiology or Medicine for his discovery on the mechanism behind antibody diversity?Ă4: Bonus Answer: Susumu Tonegawa, Tonegawaă0: CHEMISTRYĂ1: Toss Up | Multiple Choice: 	Which of the following is insoluble in water?
		W) Magnesium Chloride
		X) Ammonium Hydroxide
		Y) Potassium Carbonate
		Z) Barium SulfateĂ2: Toss Up Answer: ZĂ3: Bonus | Short Answer: What is the chemical name and formula of the compound that makes up quartz?Ă4: Bonus Answer: Silicon Dioxide SiO_2ă0: MATHEMATICSĂ1: Toss Up | Multiple Choice: 	An angle must lie in which two quadrants of the Cartesian coordinate plane for its cosecant to be negative?
		W) one and two
		X) two and three
		Y) three and four
		Z) four and oneĂ2: Toss Up Answer: YĂ3: Bonus | Short Answer: According to the Fundamental Theorem of Algebra, how many roots in the complex number system must a 7th degree polynomial have?Ă4: Bonus Answer: At least 1  (accept 1 as an answer)ă0: PHYSICSĂ1: Toss Up | Short Answer: What's the stopping potential, in eV/C (READ AS: electron volts per coulomb) of a photoelectron ejected from a metal with work function of 1eV when the incident photon's energy is 3.5 eV?Ă2: Toss Up Answer: 2.5 eV/CĂ3: Bonus | Multiple Choice: 	Two students conduct separate Compton scattering experiments with visible light and x-rays. The scattered radiation is observed at the same scattering angle. Which of the following statements about the observed results is true?
		W) the x rays have the greater shift in wavelength and the greater change in photon energy
		X) the two radiations have the same shift in wavelength and the visible light has the greater change in photon energy
		Y) the two radiations have the same shift in wavelength and the same change in photon energy
		Z) the two radiations have the same shift in wavelength and the x rays have the greater change in photon energyĂ4: Bonus Answer: Ză0: MATHEMATICSĂ1: Toss Up | Short Answer: What is the equation for the axis of symmetry of (3x^2) - 6x + 4?Ă2: Toss Up Answer: x = 1 (Don't accept 1 by itself)Ă3: Bonus | Multiple Choice: 	Which of the following is equivalent to 3(mod 4)?
		W) 32(mod4)
		X) -16(mod4)
		Y) -13(mod 4)
		Z) 0(mod 4)Ă4: Bonus Answer: Yă0: EARTH and SPACEĂ1: Toss Up | Multiple Choice: 	Where in the H-R Diagram would Betelgeuse be found?
		W) Upper Left Corner
		X) Lower Left Corner
		Y) Upper Right Corner
		Z) Lower Right CornerĂ2: Toss Up Answer: YĂ3: Bonus | Multiple Choice: 	At what distance is absolute magnitude the same as apparent magnitude?
		W) 1 AU
		X) 100 AU
		Y) 1 parsec
